,accuracy,accuracy_loss,compression,type,tar_type,repr,share_t,acc_t
259,0.9744,1.2,20.72415,BH,K-Means,"[15, 22, 2, 2, 2]",0.22491813,0.62438273
260,0.9684,1.7999999999999998,22.580849,BH,K-Means,"[3, 16, 2, 2, 2]",0.2065301,0.6194184
261,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20039845,0.6444042
262,0.974,1.24,18.050354,BH,K-Means,"[3, 17, 2, 5, 2]",0.23801088,0.6171689
263,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20000577,0.622797
264,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20657778,0.63519526
265,0.9684,1.7999999999999998,22.580849,BH,K-Means,"[3, 16, 2, 2, 2]",0.20849013,0.64819026
266,0.9684,1.7999999999999998,22.580849,BH,K-Means,"[3, 16, 2, 2, 2]",0.20422316,0.63651943
267,0.9718,1.46,22.28411,BH,K-Means,"[3, 18, 2, 2, 2]",0.20519853,0.6216061
268,0.9718,1.46,22.28411,BH,K-Means,"[3, 18, 2, 2, 2]",0.20617461,0.62145567
269,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.2068243,0.62589407
270,0.9684,1.7999999999999998,22.580849,BH,K-Means,"[3, 16, 2, 2, 2]",0.22597575,0.6520605
271,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20763993,0.62643576
272,0.9684,1.7999999999999998,22.580849,BH,K-Means,"[3, 16, 2, 2, 2]",0.20315981,0.6413033
273,0.9684,1.7999999999999998,22.580849,BH,K-Means,"[3, 16, 2, 2, 2]",0.20420742,0.6305716
274,0.9684,1.7999999999999998,22.580849,BH,K-Means,"[3, 16, 2, 2, 2]",0.20159626,0.6210699
275,0.9684,1.7999999999999998,22.580849,BH,K-Means,"[3, 16, 2, 2, 2]",0.20121813,0.6298368
276,0.9718,1.46,22.280577,BH,K-Means,"[3, 19, 2, 2, 2]",0.21088219,0.64236474
277,0.9718,1.46,22.28411,BH,K-Means,"[3, 18, 2, 2, 2]",0.20613027,0.62605953
278,0.9704,1.6,22.277065,BH,K-Means,"[3, 20, 2, 2, 2]",0.20819092,0.64382195
279,0.9752,1.1199999999999999,20.859905,BH,K-Means,"[11, 18, 2, 2, 2]",0.21633005,0.6167569
280,0.9718,1.46,22.28411,BH,K-Means,"[3, 18, 2, 2, 2]",0.20876694,0.6123893
281,0.9718,1.46,22.280577,BH,K-Means,"[3, 19, 2, 2, 2]",0.20839119,0.6137259
282,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20233464,0.6345222
283,0.9718,1.46,22.280577,BH,K-Means,"[3, 19, 2, 2, 2]",0.20812297,0.6069157
284,0.9704,1.6,22.59704,BH,K-Means,"[3, 13, 2, 2, 2]",0.20334935,0.6114669
285,0.9718,1.46,22.28411,BH,K-Means,"[3, 18, 2, 2, 2]",0.20232844,0.6071906
286,0.9704,1.6,22.277065,BH,K-Means,"[3, 20, 2, 2, 2]",0.20467305,0.61520696
287,0.9718,1.46,22.28411,BH,K-Means,"[3, 18, 2, 2, 2]",0.206666,0.618551
288,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20754743,0.6093621
289,0.9684,1.7999999999999998,22.580849,BH,K-Means,"[3, 16, 2, 2, 2]",0.19865417,0.63255
290,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20241737,0.58581567
291,0.9718,1.46,22.280577,BH,K-Means,"[3, 19, 2, 2, 2]",0.20767164,0.6042931
292,0.97,1.6400000000000001,22.591604,BH,K-Means,"[3, 14, 2, 2, 2]",0.19507504,0.6225424
293,0.9704,1.6,22.277065,BH,K-Means,"[3, 20, 2, 2, 2]",0.20308495,0.6020169
294,0.9718,1.46,22.280577,BH,K-Means,"[3, 19, 2, 2, 2]",0.21120572,0.6097648
295,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20126677,0.6003256
296,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20862007,0.60231924
297,0.9708,1.5599999999999998,22.287663,BH,K-Means,"[3, 17, 2, 2, 2]",0.20004511,0.60090876
298,0.9684,1.7999999999999998,22.580849,BH,K-Means,"[3, 16, 2, 2, 2]",0.19950986,0.60551095
299,0.9734,1.3,21.579443,BH,K-Means,"[7, 15, 2, 2, 2]",0.20485973,0.60147905
300,0.97,1.6400000000000001,22.591604,BH,K-Means,"[3, 14, 2, 2, 2]",0.19741702,0.6049044
301,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20130825,0.6003041
302,0.9704,1.6,22.59704,BH,K-Means,"[3, 13, 2, 2, 2]",0.1998229,0.6033163
303,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20343947,0.65471745
304,0.9716,1.48,22.608028,BH,K-Means,"[3, 11, 2, 2, 2]",0.20104146,0.62195444
305,0.97,1.6400000000000001,22.591604,BH,K-Means,"[3, 14, 2, 2, 2]",0.19772553,0.63101816
306,0.9718,1.46,22.280577,BH,K-Means,"[3, 19, 2, 2, 2]",0.20891047,0.61761856
307,0.9708,1.5599999999999998,22.287663,BH,K-Means,"[3, 17, 2, 2, 2]",0.2033174,0.62623787
308,0.9698,1.66,22.421804,BH,K-Means,"[4, 11, 2, 2, 2]",0.20276856,0.62530804
309,0.9734,1.3,22.602514,BH,K-Means,"[3, 12, 2, 2, 2]",0.19416165,0.62359834
310,0.9716,1.48,22.608028,BH,K-Means,"[3, 11, 2, 2, 2]",0.19296479,0.6207137
311,0.9718,1.46,22.28411,BH,K-Means,"[3, 18, 2, 2, 2]",0.20286131,0.6180718
312,0.9704,1.6,22.59704,BH,K-Means,"[3, 13, 2, 2, 2]",0.20675182,0.61631036
313,0.9684,1.7999999999999998,22.580849,BH,K-Means,"[3, 16, 2, 2, 2]",0.20271778,0.63033843
314,0.9718,1.46,22.280577,BH,K-Means,"[3, 19, 2, 2, 2]",0.2145288,0.6297841
315,0.9734,1.3,22.602514,BH,K-Means,"[3, 12, 2, 2, 2]",0.19534516,0.6223254
316,0.9716,1.48,22.608028,BH,K-Means,"[3, 11, 2, 2, 2]",0.19635868,0.6072147
317,0.9718,1.46,22.28411,BH,K-Means,"[3, 18, 2, 2, 2]",0.20414591,0.6178565
318,0.9734,1.3,22.602514,BH,K-Means,"[3, 12, 2, 2, 2]",0.1963036,0.62403774
319,0.9716,1.48,22.608028,BH,K-Means,"[3, 11, 2, 2, 2]",0.19145727,0.6272261
320,0.9716,1.48,22.608028,BH,K-Means,"[3, 11, 2, 2, 2]",0.21124005,0.625175
321,0.9716,1.48,22.608028,BH,K-Means,"[3, 11, 2, 2, 2]",0.20435143,0.62766576
322,0.9716,1.48,22.613583,BH,K-Means,"[3, 10, 2, 2, 2]",0.19251132,0.61753774
323,0.9716,1.48,22.608028,BH,K-Means,"[3, 11, 2, 2, 2]",0.19548464,0.63052607
324,0.9698,1.66,22.421804,BH,K-Means,"[4, 11, 2, 2, 2]",0.20024252,0.6171968
325,0.9716,1.48,22.613583,BH,K-Means,"[3, 10, 2, 2, 2]",0.19029498,0.61810994
326,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20639443,0.61797667
327,0.9704,1.6,22.59704,BH,K-Means,"[3, 13, 2, 2, 2]",0.20486784,0.6327479
328,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20952082,0.6244664
329,0.9694,1.7000000000000002,22.619177,BH,K-Means,"[3, 9, 2, 2, 2]",0.20111799,0.6166003
330,0.9694,1.7000000000000002,22.619177,BH,K-Means,"[3, 9, 2, 2, 2]",0.19965148,0.62155557
331,0.97,1.6400000000000001,22.591604,BH,K-Means,"[3, 14, 2, 2, 2]",0.19611502,0.61750674
332,0.9716,1.48,22.608028,BH,K-Means,"[3, 11, 2, 2, 2]",0.19534755,0.6155207
333,0.9734,1.3,22.602514,BH,K-Means,"[3, 12, 2, 2, 2]",0.19421649,0.6282251
334,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20231676,0.62144995
335,0.9716,1.48,22.613583,BH,K-Means,"[3, 10, 2, 2, 2]",0.19448614,0.6394012
336,0.9716,1.48,22.613583,BH,K-Means,"[3, 10, 2, 2, 2]",0.19310856,0.61997795
337,0.97,1.6400000000000001,22.591604,BH,K-Means,"[3, 14, 2, 2, 2]",0.19920278,0.62328005
338,0.9694,1.7000000000000002,22.619177,BH,K-Means,"[3, 9, 2, 2, 2]",0.19702482,0.6228628
339,0.97,1.6400000000000001,23.124891,BH,K-Means,"[3, 8, 2, 2, 2]",0.18449402,0.6256504
340,0.97,1.6400000000000001,23.124891,BH,K-Means,"[3, 8, 2, 2, 2]",0.19357514,0.61566997
341,0.9694,1.7000000000000002,22.619177,BH,K-Means,"[3, 9, 2, 2, 2]",0.19631481,0.62685704
342,0.9716,1.48,22.608028,BH,K-Means,"[3, 11, 2, 2, 2]",0.19496107,0.61672807
343,0.97,1.6400000000000001,23.124891,BH,K-Means,"[3, 8, 2, 2, 2]",0.18978763,0.61529016
344,0.9716,1.48,22.608028,BH,K-Means,"[3, 11, 2, 2, 2]",0.19621253,0.6595671
345,0.97,1.6400000000000001,23.124891,BH,K-Means,"[3, 8, 2, 2, 2]",0.1829567,0.61833024
346,0.9716,1.48,22.608028,BH,K-Means,"[3, 11, 2, 2, 2]",0.20782256,0.62401366
347,0.9694,1.7000000000000002,22.619177,BH,K-Means,"[3, 9, 2, 2, 2]",0.20079327,0.6601262
348,0.97,1.6400000000000001,22.591604,BH,K-Means,"[3, 14, 2, 2, 2]",0.19569778,0.616621
349,0.9704,1.6,22.59704,BH,K-Means,"[3, 13, 2, 2, 2]",0.20428586,0.6291778
350,0.9716,1.48,22.608028,BH,K-Means,"[3, 11, 2, 2, 2]",0.19231248,0.6425829
351,0.9716,1.48,22.613583,BH,K-Means,"[3, 10, 2, 2, 2]",0.19310069,0.61067224
352,0.9716,1.48,22.613583,BH,K-Means,"[3, 10, 2, 2, 2]",0.19584155,0.62974143
353,0.9694,1.7000000000000002,22.619177,BH,K-Means,"[3, 9, 2, 2, 2]",0.20475364,0.6296983
354,0.9716,1.48,22.608028,BH,K-Means,"[3, 11, 2, 2, 2]",0.19329548,0.61906934
355,0.97,1.6400000000000001,22.591604,BH,K-Means,"[3, 14, 2, 2, 2]",0.19750905,0.6259444
356,0.9734,1.3,22.602514,BH,K-Means,"[3, 12, 2, 2, 2]",0.19843602,0.62462187
357,0.9716,1.48,22.613583,BH,K-Means,"[3, 10, 2, 2, 2]",0.1882,0.61575246
358,0.9704,1.6,22.59704,BH,K-Means,"[3, 13, 2, 2, 2]",0.20394015,0.6232536
359,0.9694,1.7000000000000002,22.619177,BH,K-Means,"[3, 9, 2, 2, 2]",0.20131445,0.62462425
360,0.9694,1.7000000000000002,22.619177,BH,K-Means,"[3, 9, 2, 2, 2]",0.21030402,0.62008095
361,0.9734,1.3,22.602514,BH,K-Means,"[3, 12, 2, 2, 2]",0.19386435,0.6105156
362,0.9734,1.3,22.602514,BH,K-Means,"[3, 12, 2, 2, 2]",0.19552612,0.63081694
363,0.9734,1.3,22.602514,BH,K-Means,"[3, 12, 2, 2, 2]",0.19413781,0.6215501
364,0.9704,1.6,22.59704,BH,K-Means,"[3, 13, 2, 2, 2]",0.21075296,0.6240921
365,0.9734,1.3,22.602514,BH,K-Means,"[3, 12, 2, 2, 2]",0.19400644,0.61367965
366,0.9694,1.7000000000000002,22.619177,BH,K-Means,"[3, 9, 2, 2, 2]",0.2011528,0.63519835
367,0.9704,1.6,22.59704,BH,K-Means,"[3, 13, 2, 2, 2]",0.20364833,0.63885975
368,0.9716,1.48,22.613583,BH,K-Means,"[3, 10, 2, 2, 2]",0.18988657,0.63667107
369,0.9684,1.7999999999999998,22.580849,BH,K-Means,"[3, 16, 2, 2, 2]",0.19799256,0.6151421
370,0.97,1.6400000000000001,22.591604,BH,K-Means,"[3, 14, 2, 2, 2]",0.19974971,0.61531615
371,0.9694,1.7000000000000002,22.619177,BH,K-Means,"[3, 9, 2, 2, 2]",0.20811963,0.627296
372,0.9704,1.6,22.59704,BH,K-Means,"[3, 13, 2, 2, 2]",0.20262837,0.69819474
373,0.9734,1.3,22.602514,BH,K-Means,"[3, 12, 2, 2, 2]",0.19736099,0.64578295
374,0.9694,1.7000000000000002,22.619177,BH,K-Means,"[3, 9, 2, 2, 2]",0.20106316,0.61907387
375,0.9704,1.6,22.59704,BH,K-Means,"[3, 13, 2, 2, 2]",0.20338392,0.6288407
376,0.97,1.6400000000000001,22.591604,BH,K-Means,"[3, 14, 2, 2, 2]",0.19465995,0.61922336
377,0.968,1.8399999999999999,23.134544,BH,K-Means,"[3, 7, 2, 2, 2]",0.19008803,0.6261387
378,0.9684,1.7999999999999998,22.580849,BH,K-Means,"[3, 16, 2, 2, 2]",0.20825791,0.6228585
379,0.9704,1.6,22.59704,BH,K-Means,"[3, 13, 2, 2, 2]",0.20280743,0.6066773
380,0.9704,1.6,22.59704,BH,K-Means,"[3, 13, 2, 2, 2]",0.21513939,0.6379039
381,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20683193,0.6347754
382,0.97,1.6400000000000001,22.591604,BH,K-Means,"[3, 14, 2, 2, 2]",0.19564342,0.63148284
383,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.2080555,0.6134815
384,0.9716,1.48,22.613583,BH,K-Means,"[3, 10, 2, 2, 2]",0.18759489,0.6177578
385,0.9684,1.7999999999999998,22.580849,BH,K-Means,"[3, 16, 2, 2, 2]",0.20113206,0.6286464
386,0.9716,1.48,22.613583,BH,K-Means,"[3, 10, 2, 2, 2]",0.1882863,0.6306088
387,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20161104,0.61044955
388,0.968,1.8399999999999999,23.134544,BH,K-Means,"[3, 7, 2, 2, 2]",0.18787408,0.60871315
389,0.9704,1.6,22.59704,BH,K-Means,"[3, 13, 2, 2, 2]",0.21613336,0.6179011
390,0.9734,1.3,22.602514,BH,K-Means,"[3, 12, 2, 2, 2]",0.19616437,0.6274662
391,0.9704,1.6,22.59704,BH,K-Means,"[3, 13, 2, 2, 2]",0.1994555,0.62706685
392,0.9694,1.7000000000000002,22.619177,BH,K-Means,"[3, 9, 2, 2, 2]",0.19871306,0.62299395
393,0.9698,1.66,22.586206,BH,K-Means,"[3, 15, 2, 2, 2]",0.20665884,0.6328261
394,0.9704,1.6,22.59704,BH,K-Means,"[3, 13, 2, 2, 2]",0.20370603,0.5933447
395,0.9734,1.3,22.602514,BH,K-Means,"[3, 12, 2, 2, 2]",0.19138551,0.6158359
396,0.9716,1.48,22.608028,BH,K-Means,"[3, 11, 2, 2, 2]",0.1925776,0.6101043
397,0.9716,1.48,22.613583,BH,K-Means,"[3, 10, 2, 2, 2]",0.19339943,0.6166413
398,0.9734,1.3,22.602514,BH,K-Means,"[3, 12, 2, 2, 2]",0.1900084,0.6213844
399,0.9704,1.6,22.59704,BH,K-Means,"[3, 13, 2, 2, 2]",0.20516753,0.6136453
400,0.979,0.74,11.42808,GA,K-Means,"[16, 13, 2, 13, 17]",0.33523965,0.58307004
401,0.982,0.44,9.534591,GA,K-Means,"[47, 34, 40, 2, 49]",1.3149769,0.6191919
402,0.9832,0.32,7.5853143,GA,K-Means,"[8, 36, 3, 21, 36]",0.48564005,0.62749314
403,0.9836,0.27999999999999997,6.7186403,GA,K-Means,"[5, 5, 40, 17, 50]",1.3344223,0.62667084
404,0.9856,0.08,6.666202,GA,K-Means,"[43, 7, 18, 8, 37]",0.8497095,0.6318028
405,0.9858,0.06,6.065011,GA,K-Means,"[47, 15, 14, 16, 29]",0.7837839,0.5791521
406,0.9862,0.02,5.715701,GA,K-Means,"[21, 23, 10, 29, 26]",0.76638484,0.6127546
407,0.9856,0.08,5.3002295,GA,K-Means,"[18, 22, 41, 24, 18]",1.3909836,0.60730624
408,0.986,0.04,5.2621765,GA,K-Means,"[22, 33, 26, 16, 41]",1.1360171,0.62563324
409,0.9866,-0.02,5.1825347,GA,K-Means,"[30, 20, 47, 49, 16]",1.6489501,0.6147845
410,0.9866,-0.02,4.939357,GA,K-Means,"[20, 23, 50, 25, 48]",1.6439991,0.6277602
411,0.9872,-0.08,4.901838,GA,K-Means,"[45, 19, 26, 19, 47]",1.1266625,0.6455281
412,0.9804,0.6,11.688603,GA,K-Means,"[16, 13, 2, 48, 8]",0.5046108,0.65488553
413,0.979,0.74,11.42808,GA,K-Means,"[16, 13, 2, 13, 17]",0.0,0.0
414,0.9798,0.66,11.095811,GA,K-Means,"[16, 13, 2, 24, 18]",0.39692807,0.6334617
415,0.9832,0.32,11.074439,GA,K-Means,"[16, 13, 16, 2, 49]",0.72939634,0.629632
416,0.9778,0.86,10.745449,GA,K-Means,"[16, 27, 2, 13, 50]",0.4081471,0.6214938
417,0.9822,0.42,9.921107,GA,K-Means,"[38, 34, 40, 2, 17]",1.2617226,0.6495774
418,0.9842,0.22,7.057275,GA,K-Means,"[5, 5, 40, 17, 17]",1.2542901,0.61307526
419,0.9846,0.18,6.7023144,GA,K-Means,"[18, 22, 5, 13, 17]",0.44342518,0.6089206
420,0.986,0.04,6.009099,GA,K-Means,"[16, 13, 26, 16, 41]",1.0644109,0.62850904
421,0.9862,0.02,5.7875185,GA,K-Means,"[21, 23, 10, 29, 17]",0.7355652,0.62820244
422,0.9858,0.06,5.351151,GA,K-Means,"[22, 33, 39, 13, 17]",1.2889433,0.5740011
423,0.9864,0.0,5.269414,GA,K-Means,"[20, 23, 50, 25, 17]",1.5734951,0.6131234
424,0.9754,1.0999999999999999,15.870437,GA,K-Means,"[16, 13, 2, 2, 49]",0.2896707,0.6451082
425,0.9754,1.0999999999999999,15.870437,GA,K-Means,"[16, 13, 2, 2, 49]",0.29214787,0.6124165
426,0.9804,0.6,11.688603,GA,K-Means,"[16, 13, 2, 48, 8]",0.0,0.0
427,0.9804,0.6,11.688603,GA,K-Means,"[16, 13, 2, 48, 8]",0.50269747,0.63090754
428,0.9806,0.58,11.550243,GA,K-Means,"[18, 13, 2, 48, 8]",0.5021274,0.62366533
429,0.9792,0.72,11.2404375,GA,K-Means,"[21, 13, 2, 13, 17]",0.33612752,0.5824058
430,0.9832,0.32,11.074439,GA,K-Means,"[16, 13, 16, 2, 49]",0.74308515,0.63659763
431,0.9846,0.18,6.840675,GA,K-Means,"[16, 22, 5, 13, 17]",0.4509821,0.61087346
432,0.9856,0.08,6.5942445,GA,K-Means,"[21, 23, 10, 29, 8]",0.72229195,0.61419725
433,0.9856,0.08,6.5320287,GA,K-Means,"[16, 32, 16, 48, 8]",0.97470045,0.6399617
434,0.9858,0.06,6.000519,GA,K-Means,"[16, 13, 16, 24, 43]",0.86520505,0.6255448
435,0.9856,0.08,5.5768147,GA,K-Means,"[15, 13, 45, 48, 17]",1.5453231,0.62341404
436,0.9724,1.4000000000000001,17.086338,GA,K-Means,"[16, 13, 2, 2, 5]",0.23182511,0.6113181
437,0.9754,1.0999999999999999,15.896215,GA,K-Means,"[15, 13, 2, 2, 49]",0.29287815,0.63473725
438,0.9754,1.0999999999999999,15.870437,GA,K-Means,"[16, 13, 2, 2, 49]",0.0,0.0
439,0.9754,1.0999999999999999,15.870437,GA,K-Means,"[16, 13, 2, 2, 49]",0.30639172,0.650862
440,0.9754,1.0999999999999999,15.870437,GA,K-Means,"[16, 13, 2, 2, 49]",0.29803157,0.6477976
441,0.9754,1.0999999999999999,15.870437,GA,K-Means,"[16, 13, 2, 2, 49]",0.2931974,0.6494043
442,0.9742,1.22,15.546971,GA,K-Means,"[16, 21, 2, 2, 49]",0.29840326,0.6406243
443,0.9824,0.4,11.08991,GA,K-Means,"[16, 27, 29, 2, 9]",0.99656844,0.6207268
444,0.983,0.33999999999999997,11.07623,GA,K-Means,"[16, 13, 10, 2, 49]",0.6038053,0.64321923
445,0.9794,0.7000000000000001,9.994092,GA,K-Means,"[16, 39, 2, 40, 49]",0.5796175,0.70886326
446,0.9854,0.1,5.6569705,GA,K-Means,"[16, 13, 18, 22, 49]",0.93325424,0.6253712
447,0.986,0.04,5.551036,GA,K-Means,"[16, 13, 45, 48, 17]",1.5777729,0.64127135
448,0.9724,1.4000000000000001,17.086338,GA,K-Means,"[16, 13, 2, 2, 5]",0.0,0.0
449,0.9676,1.8800000000000001,17.255945,GA,K-Means,"[4, 13, 2, 2, 49]",0.2831018,0.6587944
450,0.9726,1.38,16.53546,GA,K-Means,"[15, 47, 2, 2, 5]",0.30242014,0.629915
451,0.9746,1.18,15.922825,GA,K-Means,"[15, 13, 2, 2, 43]",0.2825806,0.6298399
452,0.9752,1.1199999999999999,15.901659,GA,K-Means,"[16, 13, 2, 2, 42]",0.28273106,0.62733555
453,0.9764,1.0,15.570239,GA,K-Means,"[30, 13, 2, 2, 49]",0.3246069,0.64893556
454,0.9742,1.22,15.546971,GA,K-Means,"[16, 21, 2, 2, 49]",0.29683208,0.65502524
455,0.9758,1.06,15.499793,GA,K-Means,"[33, 13, 2, 2, 49]",0.3175788,0.63530517
456,0.9742,1.22,15.287143,GA,K-Means,"[16, 50, 2, 2, 49]",0.36538935,0.67442846
457,0.9758,1.06,11.63069,GA,K-Means,"[16, 13, 2, 6, 49]",0.3466115,0.62378025
458,0.9828,0.36,10.755683,GA,K-Means,"[16, 13, 18, 2, 49]",0.7901299,0.62607193
459,0.9834,0.3,8.581575,GA,K-Means,"[16, 13, 41, 3, 5]",1.2436972,0.6300883
460,0.9724,1.4000000000000001,17.086338,GA,K-Means,"[16, 13, 2, 2, 5]",0.0,0.0
461,0.968,1.8399999999999999,17.282555,GA,K-Means,"[4, 13, 2, 2, 43]",0.26526093,0.6212697
462,0.9684,1.7999999999999998,17.549238,GA,K-Means,"[4, 13, 2, 2, 22]",0.2401588,0.6197336
463,0.9718,1.46,16.365328,GA,K-Means,"[19, 42, 2, 2, 5]",0.2959416,0.61424875
464,0.9754,1.0999999999999999,15.896215,GA,K-Means,"[15, 13, 2, 2, 49]",0.29867125,0.66565585
465,0.9746,1.18,15.897046,GA,K-Means,"[16, 13, 2, 2, 43]",0.2840917,0.5905585
466,0.9742,1.22,15.854245,GA,K-Means,"[16, 16, 2, 2, 49]",0.28949237,0.6147444
467,0.9804,0.6,10.801129,GA,K-Means,"[16, 13, 2, 24, 42]",0.42789888,0.63323426
468,0.983,0.33999999999999997,10.455682,GA,K-Means,"[30, 13, 17, 2, 49]",0.7946191,0.6240375
469,0.983,0.33999999999999997,9.999378,GA,K-Means,"[16, 43, 39, 2, 43]",1.2516482,0.60501075
470,0.985,0.13999999999999999,7.2248673,GA,K-Means,"[15, 13, 25, 9, 5]",0.8732853,0.5682018
471,0.9868,-0.04,5.139124,GA,K-Means,"[16, 35, 29, 44, 27]",1.2815127,0.642221
472,0.9724,1.4000000000000001,17.086338,GA,K-Means,"[16, 13, 2, 2, 5]",0.0,0.0
473,0.968,1.8399999999999999,17.282555,GA,K-Means,"[4, 13, 2, 2, 43]",0.27310133,0.6223676
474,0.9684,1.7999999999999998,17.549238,GA,K-Means,"[4, 13, 2, 2, 22]",0.24062634,0.62285924
475,0.975,1.1400000000000001,16.109642,GA,K-Means,"[8, 40, 2, 2, 21]",0.30514526,0.6268692
476,0.9758,1.06,16.008087,GA,K-Means,"[13, 13, 2, 2, 37]",0.27584863,0.62804866
477,0.9766,0.98,15.699826,GA,K-Means,"[48, 13, 2, 2, 22]",0.2975793,0.6138716
478,0.974,1.24,15.333458,GA,K-Means,"[15, 39, 2, 2, 50]",0.34876132,0.6234224
479,0.9742,1.22,15.060375,GA,K-Means,"[26, 49, 2, 2, 43]",0.3710916,0.6237428
480,0.9778,0.86,12.810725,GA,K-Means,"[4, 33, 28, 2, 5]",0.97002673,0.63489103
481,0.98,0.64,11.951157,GA,K-Means,"[4, 13, 49, 2, 43]",1.4043798,0.619905
482,0.9816,0.48,11.756749,GA,K-Means,"[16, 13, 36, 2, 5]",1.1075363,0.64102197
483,0.9806,0.58,11.047606,GA,K-Means,"[16, 13, 2, 24, 24]",0.3980155,0.6217425
484,0.9724,1.4000000000000001,17.086338,GA,K-Means,"[16, 13, 2, 2, 5]",0.0,0.0
485,0.9682,1.82,17.25168,GA,K-Means,"[4, 13, 2, 2, 50]",0.28409314,0.62752867
486,0.9686,1.78,16.996408,GA,K-Means,"[4, 40, 2, 2, 21]",0.2974248,0.6217942
487,0.9738,1.26,16.622435,GA,K-Means,"[48, 13, 2, 2, 5]",0.27585196,0.62693024
488,0.975,1.1400000000000001,16.13299,GA,K-Means,"[16, 13, 2, 2, 26]",0.25835633,0.63146853
489,0.9746,1.18,16.090046,GA,K-Means,"[16, 13, 2, 2, 32]",0.2721367,0.6265218
490,0.9652,2.12,18.471846,GA,K-Means,"[4, 13, 2, 2, 5]",0.2219336,0.62306666
491,0.9652,2.12,18.471846,GA,K-Means,"[4, 13, 2, 2, 5]",0.2230227,0.6258776
492,0.9742,1.22,15.364331,GA,K-Means,"[15, 39, 2, 2, 43]",0.33695507,0.6286144
493,0.9794,0.7000000000000001,11.917387,GA,K-Means,"[16, 13, 2, 17, 8]",0.3434968,0.5767925
494,0.9814,0.5,11.903262,GA,K-Means,"[16, 13, 5, 2, 22]",0.36441255,0.63170385
495,0.9796,0.6799999999999999,11.072228,GA,K-Means,"[8, 13, 2, 49, 43]",0.5599382,0.6245909
496,0.9724,1.4000000000000001,17.086338,GA,K-Means,"[16, 13, 2, 2, 5]",0.0,0.0
497,0.9724,1.4000000000000001,17.086338,GA,K-Means,"[16, 13, 2, 2, 5]",0.24292016,0.6159837
498,0.9678,1.8599999999999999,17.128204,GA,K-Means,"[4, 28, 2, 2, 32]",0.2836964,0.6241791
499,0.9728,1.3599999999999999,16.852663,GA,K-Means,"[5, 13, 2, 2, 26]",0.25199342,0.6136768
500,0.9678,1.8599999999999999,17.475555,GA,K-Means,"[4, 13, 2, 2, 32]",0.26120925,0.6267326
501,0.9736,1.28,16.654627,GA,K-Means,"[42, 13, 2, 2, 5]",0.27284503,0.6174092
502,0.9742,1.22,15.3099985,GA,K-Means,"[16, 38, 2, 2, 50]",0.35171175,0.6358421
503,0.9818,0.45999999999999996,11.50768,GA,K-Means,"[48, 13, 18, 2, 5]",0.7649882,0.63077164
504,0.9828,0.36,11.071368,GA,K-Means,"[16, 13, 12, 2, 50]",0.6732094,0.62037015
505,0.98,0.64,10.84751,GA,K-Means,"[16, 13, 2, 50, 21]",0.5381086,0.6257143
506,0.9818,0.45999999999999996,10.279919,GA,K-Means,"[16, 40, 46, 2, 21]",1.4173815,0.7106116
507,0.9862,0.02,6.776252,GA,K-Means,"[22, 13, 35, 14, 5]",1.2110622,0.5752096
508,0.9716,1.48,17.806011,GA,K-Means,"[5, 13, 2, 2, 5]",0.22443104,0.60912514
509,0.9724,1.4000000000000001,17.086338,GA,K-Means,"[16, 13, 2, 2, 5]",0.0,0.0
510,0.9724,1.4000000000000001,17.086338,GA,K-Means,"[16, 13, 2, 2, 5]",0.23257446,0.61532545
511,0.9756,1.08,16.19634,GA,K-Means,"[16, 13, 2, 2, 18]",0.24685597,0.62019277
512,0.9738,1.26,15.795758,GA,K-Means,"[16, 25, 2, 2, 26]",0.27798367,0.61562634
513,0.9768,0.96,15.6690855,GA,K-Means,"[48, 13, 2, 2, 26]",0.2969041,0.60784507
514,0.9736,1.28,15.517865,GA,K-Means,"[16, 45, 2, 2, 32]",0.3351047,0.62290883
