,accuracy,accuracy_loss,compression,type,tar_type,repr,share_t,acc_t
5490,0.9786,0.6,10.945828,GA,K-Means,"[4, 6, 10, 8, 4]",0.5377252,0.5262933
5491,0.9806,0.4,9.654828,GA,K-Means,"[12, 8, 10, 8, 4]",0.51929,0.5249102
5492,0.9768,0.7799999999999999,9.346682,GA,K-Means,"[9, 6, 10, 4, 9]",0.52653813,0.52835226
5493,0.9788,0.58,8.283779,GA,K-Means,"[19, 6, 10, 4, 50]",0.58428717,0.52744913
5494,0.9798,0.48,8.258067,GA,K-Means,"[15, 23, 10, 4, 10]",0.5537019,0.5337627
5495,0.9828,0.18,7.4403176,GA,K-Means,"[6, 8, 10, 27, 21]",0.663846,0.5254817
5496,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.0,0.0
5497,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.54444146,0.52078724
5498,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5378971,0.53556395
5499,0.9694,1.52,13.18814,GA,K-Means,"[2, 6, 11, 8, 4]",0.6358452,0.53426814
5500,0.9724,1.22,12.651109,GA,K-Means,"[2, 6, 50, 8, 4]",1.4037766,0.5214133
5501,0.9568,2.78,12.738043,GA,K-Means,"[2, 6, 10, 4, 10]",0.51909614,0.52478194
5502,0.9626,2.1999999999999997,12.222891,GA,K-Means,"[2, 6, 10, 8, 5]",0.52491426,0.5196953
5503,0.9634,2.12,12.067522,GA,K-Means,"[2, 6, 10, 4, 50]",0.56271887,0.5239291
5504,0.9802,0.44,9.384755,GA,K-Means,"[11, 6, 31, 8, 4]",1.0420079,0.5221009
5505,0.9822,0.24,7.8487325,GA,K-Means,"[19, 6, 10, 8, 13]",0.5588498,0.5185666
5506,0.9818,0.27999999999999997,7.6379914,GA,K-Means,"[12, 6, 10, 36, 5]",0.70734787,0.52416897
5507,0.9816,0.3,7.6001577,GA,K-Means,"[42, 6, 50, 8, 6]",1.4633632,0.5216155
5508,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.0,0.0
5509,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5522425,0.5200603
5510,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5307944,0.52169657
5511,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5338094,0.5225539
5512,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.52043843,0.52112436
5513,0.9694,1.52,13.18814,GA,K-Means,"[2, 6, 11, 8, 4]",0.62816715,0.52343416
5514,0.9706,1.4000000000000001,12.285472,GA,K-Means,"[2, 32, 10, 6, 4]",0.5805659,0.5250809
5515,0.9714,1.32,12.066766,GA,K-Means,"[2, 46, 10, 8, 4]",0.5930729,0.52703166
5516,0.969,1.5599999999999998,11.308255,GA,K-Means,"[2, 6, 10, 8, 21]",0.54686785,0.52535176
5517,0.9686,1.6,10.178312,GA,K-Means,"[2, 36, 10, 8, 25]",0.5985346,0.5250509
5518,0.9798,0.48,9.674227,GA,K-Means,"[12, 6, 10, 8, 4]",0.5429189,0.52445126
5519,0.985,-0.04,5.8334284,GA,K-Means,"[42, 6, 19, 36, 24]",0.9829409,0.5284097
5520,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.0,0.0
5521,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5203862,0.5239792
5522,0.9694,1.52,13.193297,GA,K-Means,"[2, 6, 10, 6, 4]",0.515743,0.52367806
5523,0.9694,1.52,13.18814,GA,K-Means,"[2, 6, 11, 8, 4]",0.6629174,0.5219767
5524,0.9722,1.24,12.868087,GA,K-Means,"[2, 6, 17, 8, 4]",0.67205906,0.52802753
5525,0.9728,1.18,12.311304,GA,K-Means,"[2, 8, 10, 26, 4]",0.62164426,0.5234523
5526,0.9714,1.32,12.280613,GA,K-Means,"[2, 32, 10, 8, 4]",0.5603976,0.52333856
5527,0.9736,1.0999999999999999,12.114555,GA,K-Means,"[2, 6, 10, 41, 4]",0.71304154,0.534091
5528,0.9676,1.7000000000000002,11.052373,GA,K-Means,"[2, 6, 10, 8, 39]",0.57957006,0.5337846
5529,0.982,0.26,8.198706,GA,K-Means,"[46, 32, 10, 8, 4]",0.62857056,0.5241482
5530,0.982,0.26,7.585782,GA,K-Means,"[50, 6, 10, 8, 9]",0.5953672,0.52417517
5531,0.9808,0.38,7.072921,GA,K-Means,"[31, 6, 10, 8, 48]",0.62461877,0.5298712
5532,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.0,0.0
5533,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5354388,0.52165866
5534,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5192883,0.5237744
5535,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5216682,0.52041507
5536,0.97,1.46,12.300567,GA,K-Means,"[2, 26, 10, 8, 4]",0.55927753,0.5203419
5537,0.9684,1.6199999999999999,12.28689,GA,K-Means,"[2, 30, 11, 8, 4]",0.667079,0.5238948
5538,0.9736,1.0999999999999999,12.114555,GA,K-Means,"[2, 6, 10, 41, 4]",0.7147176,0.5240667
5539,0.9594,2.52,14.786906,GA,K-Means,"[2, 6, 4, 8, 4]",0.3307228,0.52169704
5540,0.969,1.5599999999999998,11.6193905,GA,K-Means,"[2, 6, 10, 8, 14]",0.5466144,0.52027535
5541,0.9758,0.88,10.882355,GA,K-Means,"[2, 32, 47, 30, 4]",1.4917598,0.52409434
5542,0.9744,1.02,9.638093,GA,K-Means,"[2, 6, 17, 43, 43]",0.928288,0.52244353
5543,0.981,0.36,7.474202,GA,K-Means,"[19, 11, 17, 41, 4]",0.8722377,0.5234194
5544,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.0,0.0
5545,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5234535,0.5229261
5546,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5263829,0.5238776
5547,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.52809644,0.52421165
5548,0.9528,3.18,13.217857,GA,K-Means,"[2, 6, 4, 8, 14]",0.3555591,0.5230131
5549,0.9714,1.32,12.280613,GA,K-Means,"[2, 32, 10, 8, 4]",0.5561614,0.52341604
5550,0.969,1.5599999999999998,11.308255,GA,K-Means,"[2, 6, 10, 8, 21]",0.5459218,0.5252657
5551,0.9718,1.28,11.213007,GA,K-Means,"[2, 30, 11, 41, 4]",0.85420394,0.5270457
5552,0.9702,1.44,10.962574,GA,K-Means,"[2, 6, 26, 8, 24]",0.953964,0.52125335
5553,0.9692,1.54,10.17597,GA,K-Means,"[2, 37, 10, 8, 25]",0.6117685,0.52548003
5554,0.9742,1.04,9.630782,GA,K-Means,"[2, 6, 47, 30, 44]",1.5329719,0.52659893
5555,0.9784,0.62,9.077263,GA,K-Means,"[14, 6, 10, 16, 4]",0.57932544,0.52238584
5556,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.0,0.0
5557,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5368116,0.52435374
5558,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.54070187,0.52369857
5559,0.973,1.16,12.867498,GA,K-Means,"[2, 6, 20, 8, 4]",0.7851517,0.52614737
5560,0.9714,1.32,12.280613,GA,K-Means,"[2, 32, 10, 8, 4]",0.57312894,0.52815676
5561,0.9594,2.52,14.786906,GA,K-Means,"[2, 6, 4, 8, 4]",0.33177328,0.52384996
5562,0.9704,1.4200000000000002,11.332895,GA,K-Means,"[2, 6, 10, 8, 18]",0.54334545,0.5252838
5563,0.9676,1.7000000000000002,11.269543,GA,K-Means,"[2, 6, 10, 8, 26]",0.57341504,0.53789806
5564,0.9798,0.48,9.101403,GA,K-Means,"[47, 6, 10, 8, 4]",0.58639956,0.52440405
5565,0.9808,0.38,8.756244,GA,K-Means,"[27, 6, 45, 8, 4]",1.4832335,0.52638626
5566,0.973,1.16,8.742909,GA,K-Means,"[2, 26, 47, 30, 44]",1.531163,0.52796197
5567,0.9822,0.24,7.8683214,GA,K-Means,"[34, 6, 28, 8, 6]",1.0309792,0.5251398
5568,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.0,0.0
5569,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.55184937,0.5311372
5570,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5388634,0.52563834
5571,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5195377,0.5242746
5572,0.9664,1.82,12.17239,GA,K-Means,"[2, 6, 10, 8, 7]",0.5352807,0.52109885
5573,0.9734,1.1199999999999999,12.115831,GA,K-Means,"[2, 6, 10, 39, 4]",0.7044635,0.5244267
5574,0.9768,0.7799999999999999,11.432425,GA,K-Means,"[2, 31, 19, 12, 4]",0.8086052,0.5301206
5575,0.9714,1.32,10.167695,GA,K-Means,"[2, 6, 10, 30, 44]",0.706445,0.5342002
5576,0.971,1.3599999999999999,9.697232,GA,K-Means,"[2, 36, 47, 8, 18]",1.4317806,0.5358963
5577,0.9798,0.48,9.404696,GA,K-Means,"[19, 6, 10, 8, 4]",0.5458319,0.525934
5578,0.9684,1.6199999999999999,9.340568,GA,K-Means,"[2, 18, 10, 30, 37]",0.7217455,0.5236628
5579,0.9804,0.42,8.960567,GA,K-Means,"[28, 6, 20, 8, 4]",0.81002736,0.5246959
5580,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.61383057,0.5227215
5581,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.0,0.0
5582,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.53400826,0.5260565
5583,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5319731,0.5256064
5584,0.9686,1.6,12.646665,GA,K-Means,"[2, 12, 10, 8, 4]",0.52234674,0.5228114
5585,0.965,1.96,11.645807,GA,K-Means,"[2, 6, 10, 8, 12]",0.5370915,0.52428746
5586,0.9696,1.5,10.740983,GA,K-Means,"[2, 6, 41, 8, 25]",1.2804956,0.5203717
5587,0.967,1.76,10.481791,GA,K-Means,"[2, 13, 10, 8, 44]",0.5761092,0.527045
5588,0.9708,1.38,9.649027,GA,K-Means,"[2, 36, 47, 8, 24]",1.4070818,0.52296376
5589,0.9796,0.5,9.260123,GA,K-Means,"[30, 6, 10, 8, 4]",0.55722594,0.5217302
5590,0.981,0.36,8.623942,GA,K-Means,"[37, 6, 43, 8, 4]",1.3453846,0.5225916
5591,0.9838,0.08,6.393828,GA,K-Means,"[47, 50, 10, 6, 15]",0.6820276,0.5264313
5592,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.0,0.0
5593,0.9716,1.3,13.186647,GA,K-Means,"[2, 6, 16, 8, 4]",0.66424704,0.5218296
5594,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5294869,0.52314186
5595,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.52681637,0.5249307
5596,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5425706,0.53317904
5597,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5385184,0.5329585
5598,0.9732,1.1400000000000001,12.6520815,GA,K-Means,"[2, 6, 43, 8, 4]",1.2947364,0.53422976
5599,0.9722,1.24,12.640593,GA,K-Means,"[2, 13, 12, 8, 4]",0.6210017,0.5334935
5600,0.9614,2.32,12.197317,GA,K-Means,"[2, 6, 10, 8, 6]",0.5477636,0.5357239
5601,0.9692,1.54,10.75953,GA,K-Means,"[2, 6, 29, 8, 33]",1.0032623,0.5331998
5602,0.98,0.45999999999999996,9.122244,GA,K-Means,"[43, 6, 12, 8, 4]",0.6633036,0.5313184
5603,0.9818,0.27999999999999997,6.6706023,GA,K-Means,"[37, 12, 10, 8, 30]",0.60332966,0.526494
5604,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.0,0.0
5605,0.9716,1.3,13.186647,GA,K-Means,"[2, 6, 16, 8, 4]",0.67698884,0.5295689
5606,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.53534603,0.52793384
5607,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5342674,0.63798714
5608,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.54174614,0.53483415
5609,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.52412844,0.5286212
5610,0.9684,1.6199999999999999,12.147489,GA,K-Means,"[2, 6, 12, 8, 8]",0.612056,0.52469206
5611,0.9668,1.78,11.057204,GA,K-Means,"[2, 6, 10, 8, 38]",0.58657956,0.5286641
5612,0.9698,1.48,10.515478,GA,K-Means,"[2, 6, 10, 13, 40]",0.6103637,0.5276265
5613,0.9682,1.6400000000000001,10.018326,GA,K-Means,"[2, 30, 20, 8, 30]",0.8497696,0.5320833
5614,0.9828,0.18,8.824831,GA,K-Means,"[21, 13, 12, 8, 4]",0.6304307,0.5272474
5615,0.982,0.26,8.6185255,GA,K-Means,"[37, 12, 10, 8, 4]",0.56508803,0.5322349
5616,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.0,0.0
5617,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.6416104,0.52144194
5618,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.6054311,0.5273175
5619,0.9716,1.3,13.186647,GA,K-Means,"[2, 6, 16, 8, 4]",0.660192,0.5252657
5620,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5258424,0.5257313
5621,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.52954626,0.52292943
5622,0.9716,1.3,12.866127,GA,K-Means,"[2, 6, 27, 8, 4]",0.96721506,0.5268209
5623,0.978,0.66,11.132053,GA,K-Means,"[3, 6, 10, 8, 4]",0.534292,0.5441923
5624,0.9722,1.24,10.249403,GA,K-Means,"[2, 6, 10, 43, 19]",0.7504349,0.527318
5625,0.9784,0.62,10.062007,GA,K-Means,"[3, 6, 10, 35, 4]",0.6804595,0.52667856
5626,0.9808,0.38,8.573482,GA,K-Means,"[47, 6, 10, 10, 4]",0.59343004,0.52634215
5627,0.9836,0.1,6.2874084,GA,K-Means,"[26, 6, 29, 12, 45]",1.0825648,0.52732134
5628,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.0,0.0
5629,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.61332893,0.5258515
5630,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5358379,0.53136635
5631,0.9754,0.9199999999999999,12.654326,GA,K-Means,"[2, 6, 12, 14, 4]",0.6410847,0.52490044
5632,0.9744,1.02,12.653132,GA,K-Means,"[2, 6, 16, 14, 4]",0.67181945,0.5236409
5633,0.9478,3.6799999999999997,12.831977,GA,K-Means,"[2, 6, 4, 8, 31]",0.36528444,0.5274997
5634,0.9676,1.7000000000000002,12.62976,GA,K-Means,"[2, 15, 12, 8, 4]",0.6094184,0.5276091
5635,0.9726,1.2,12.119677,GA,K-Means,"[2, 6, 10, 33, 4]",0.65911484,0.5287366
5636,0.973,1.16,12.096783,GA,K-Means,"[2, 33, 10, 8, 4]",0.57885575,0.52671456
5637,0.978,0.66,11.132053,GA,K-Means,"[3, 6, 10, 8, 4]",0.53329587,0.5279763
5638,0.9732,1.1400000000000001,10.782243,GA,K-Means,"[2, 6, 27, 10, 13]",0.9900813,0.5214033
5639,0.9824,0.22,7.981973,GA,K-Means,"[47, 45, 10, 8, 4]",0.6609545,0.5260656
5640,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.0,0.0
5641,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.6225333,0.5277302
5642,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.61550283,0.5286081
5643,0.9714,1.32,12.867302,GA,K-Means,"[2, 6, 21, 8, 4]",0.8730719,0.52742696
5644,0.9752,0.9400000000000001,12.093809,GA,K-Means,"[2, 34, 12, 8, 4]",0.64686537,0.5249033
5645,0.9726,1.2,11.740193,GA,K-Means,"[2, 48, 26, 8, 4]",1.0089118,0.5283456
5646,0.96,2.46,11.673247,GA,K-Means,"[2, 6, 10, 8, 10]",0.5375886,0.5238106
5647,0.9686,1.6,11.029039,GA,K-Means,"[2, 6, 10, 8, 44]",0.58560944,0.53154826
5648,0.9802,0.44,9.642273,GA,K-Means,"[13, 6, 12, 8, 4]",0.6223507,0.52474856
5649,0.9812,0.33999999999999997,8.569341,GA,K-Means,"[46, 6, 49, 8, 4]",1.4856157,0.5315938
5650,0.982,0.26,8.047761,GA,K-Means,"[35, 48, 12, 8, 4]",0.73091435,0.52455616
5651,0.983,0.16,5.8136067,GA,K-Means,"[47, 45, 10, 8, 46]",0.7276974,0.5264518
5652,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.0,0.0
5653,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.61786246,0.5294869
5654,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.6279428,0.5251193
5655,0.9676,1.7000000000000002,12.62976,GA,K-Means,"[2, 15, 12, 8, 4]",0.6092992,0.5246322
5656,0.9594,2.52,14.786906,GA,K-Means,"[2, 6, 4, 8, 4]",0.33882785,0.5260303
5657,0.9706,1.4000000000000001,11.06644,GA,K-Means,"[2, 6, 12, 8, 36]",0.6496451,0.5245366
5658,0.971,1.3599999999999999,10.955338,GA,K-Means,"[2, 6, 24, 8, 25]",0.9670508,0.5241153
5659,0.9502,3.44,10.277129,GA,K-Means,"[2, 18, 40, 8, 10]",1.2661579,0.5277209
5660,0.98,0.45999999999999996,9.133958,GA,K-Means,"[41, 6, 12, 8, 4]",0.67307043,0.52968
5661,0.9818,0.27999999999999997,9.105039,GA,K-Means,"[46, 6, 15, 8, 4]",0.8236928,0.5297568
5662,0.9812,0.33999999999999997,7.3998775,GA,K-Means,"[31, 6, 21, 8, 11]",0.9328692,0.5330293
5663,0.9836,0.1,6.942728,GA,K-Means,"[19, 6, 38, 8, 27]",1.2623467,0.52852654
5664,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.0,0.0
5665,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.61904407,0.5290444
5666,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5290806,0.5282824
5667,0.9646,2.0,14.251741,GA,K-Means,"[2, 6, 15, 4, 4]",0.7507243,0.53949857
5668,0.9752,0.9400000000000001,12.093809,GA,K-Means,"[2, 34, 12, 8, 4]",0.66515946,0.5310414
5669,0.974,1.06,12.084418,GA,K-Means,"[2, 38, 12, 8, 4]",0.6857228,0.5277083
5670,0.9678,1.68,11.658798,GA,K-Means,"[2, 6, 12, 8, 11]",0.63257647,0.5343187
5671,0.9678,1.68,11.658798,GA,K-Means,"[2, 6, 12, 8, 11]",0.6161785,0.53041816
5672,0.9802,0.44,9.612962,GA,K-Means,"[14, 6, 12, 8, 4]",0.6264093,0.5304036
5673,0.98,0.45999999999999996,9.133958,GA,K-Means,"[41, 6, 12, 8, 4]",0.6882212,0.53238153
5674,0.9814,0.32,7.993451,GA,K-Means,"[46, 43, 12, 7, 4]",0.7408745,0.5241406
5675,0.982,0.26,7.848009,GA,K-Means,"[31, 6, 31, 49, 4]",1.2876644,0.52684474
5676,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.0,0.0
5677,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.607604,0.5285976
5678,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5448482,0.528492
5679,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5325353,0.5275109
5680,0.9714,1.32,12.65236,GA,K-Means,"[2, 6, 41, 8, 4]",1.2460775,0.52295446
5681,0.9646,2.0,12.657135,GA,K-Means,"[2, 10, 12, 8, 4]",0.61491203,0.5255959
5682,0.9664,1.82,14.226798,GA,K-Means,"[2, 4, 12, 8, 4]",0.60117817,0.52273464
5683,0.9732,1.1400000000000001,12.324699,GA,K-Means,"[2, 6, 12, 32, 4]",0.7554631,0.5318279
5684,0.9646,2.0,14.251741,GA,K-Means,"[2, 6, 15, 4, 4]",0.7279527,0.527688
5685,0.9678,1.68,11.277061,GA,K-Means,"[2, 6, 10, 8, 25]",0.55812407,0.5221431
5686,0.975,0.96,9.719544,GA,K-Means,"[2, 6, 38, 47, 18]",1.441617,0.5276258
5687,0.9846,0.0,6.121234,GA,K-Means,"[17, 34, 21, 8, 24]",0.96081114,0.5280256
5688,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.0,0.0
5689,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5402229,0.52413654
5690,0.9702,1.44,13.188438,GA,K-Means,"[2, 6, 10, 8, 4]",0.5342462,0.5318723
5691,0.9696,1.5,13.186946,GA,K-Means,"[2, 6, 15, 8, 4]",0.7571018,0.53072596
5692,0.9714,1.32,12.65236,GA,K-Means,"[2, 6, 41, 8, 4]",1.2571013,0.5209627
5693,0.9646,2.0,14.251741,GA,K-Means,"[2, 6, 15, 4, 4]",0.7309487,0.5322008
5694,0.9736,1.0999999999999999,12.004749,GA,K-Means,"[2, 6, 18, 32, 4]",0.8403716,0.5334711
5695,0.9704,1.4200000000000002,11.226003,GA,K-Means,"[2, 6, 12, 8, 32]",0.65340686,0.53180575
5696,0.9672,1.7399999999999998,11.047598,GA,K-Means,"[2, 6, 10, 8, 40]",0.57903695,0.53404975
5697,0.9722,1.24,10.566888,GA,K-Means,"[2, 6, 12, 48, 12]",0.8628471,0.52613544
5698,0.9716,1.3,10.420951,GA,K-Means,"[2, 6, 12, 32, 24]",0.76611376,0.5298531
5699,0.9834,0.12,9.300008,GA,K-Means,"[6, 29, 12, 8, 4]",0.6580579,0.51981664
5700,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.0,0.0
5701,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.61460495,0.5359013
5702,0.9718,1.28,12.865345,GA,K-Means,"[2, 6, 31, 8, 4]",1.0300484,0.5313375
5703,0.9726,1.2,12.303959,GA,K-Means,"[2, 25, 10, 8, 4]",0.5604608,0.53408766
5704,0.9704,1.4200000000000002,11.226003,GA,K-Means,"[2, 6, 12, 8, 32]",0.64999557,0.53620005
5705,0.9672,1.7399999999999998,11.047598,GA,K-Means,"[2, 6, 10, 8, 40]",0.5814493,0.53735375
5706,0.9682,1.6400000000000001,11.02453,GA,K-Means,"[2, 6, 10, 8, 45]",0.58868384,0.5379286
5707,0.9708,1.38,10.267477,GA,K-Means,"[2, 6, 10, 41, 17]",0.72603965,0.5350685
5708,0.9798,0.48,9.167274,GA,K-Means,"[36, 6, 10, 8, 4]",0.5778711,0.5324385
5709,0.9798,0.48,9.101403,GA,K-Means,"[47, 6, 10, 8, 4]",0.59443164,0.5279975
5710,0.9806,0.4,8.521625,GA,K-Means,"[21, 6, 12, 18, 4]",0.6876576,0.52835274
5711,0.9816,0.3,8.458542,GA,K-Means,"[23, 25, 12, 8, 4]",0.6686666,0.5325999
5712,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.0,0.0
5713,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.6121664,0.532722
5714,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.6128645,0.5282035
5715,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.61898375,0.52535653
5716,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.6142473,0.532012
5717,0.9718,1.28,12.865345,GA,K-Means,"[2, 6, 31, 8, 4]",1.0327363,0.5337775
5718,0.9736,1.0999999999999999,11.768856,GA,K-Means,"[2, 25, 34, 8, 4]",1.1416411,0.53054523
5719,0.966,1.8599999999999999,10.791575,GA,K-Means,"[2, 20, 12, 8, 11]",0.6372199,0.5345466
5720,0.9714,1.32,10.507218,GA,K-Means,"[2, 6, 38, 8, 41]",1.2775562,0.5352218
5721,0.9718,1.28,10.194403,GA,K-Means,"[2, 6, 10, 21, 40]",0.6597655,0.5341275
5722,0.98,0.45999999999999996,9.133958,GA,K-Means,"[41, 6, 12, 8, 4]",0.66939783,0.5272832
5723,0.9808,0.38,8.782166,GA,K-Means,"[25, 6, 33, 8, 4]",1.1156569,0.52982783
5724,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.0,0.0
5725,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.62599254,0.5223222
5726,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.6076467,0.523746
5727,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.6157248,0.525774
5728,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.606581,0.52630615
5729,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.606169,0.52337503
5730,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.6212256,0.5245855
5731,0.9728,1.18,13.190268,GA,K-Means,"[2, 6, 12, 7, 4]",0.6170325,0.5262127
5732,0.9746,1.0,12.296596,GA,K-Means,"[2, 27, 12, 8, 4]",0.62373066,0.5261774
5733,0.9724,1.22,12.12501,GA,K-Means,"[2, 6, 47, 9, 4]",1.3411455,0.52281404
5734,0.9802,0.44,9.1666765,GA,K-Means,"[36, 6, 12, 8, 4]",0.66021776,0.52277637
5735,0.9804,0.42,9.100805,GA,K-Means,"[47, 6, 12, 8, 4]",0.66348195,0.5238662
5736,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.0,0.0
5737,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.6149843,0.52783227
5738,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.6087947,0.52720785
5739,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.61013746,0.5228958
5740,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.631423,0.5332546
5741,0.9736,1.0999999999999999,13.18784,GA,K-Means,"[2, 6, 12, 8, 4]",0.61155987,0.5334935
5742,0.9728,1.18,13.190268,GA,K-Means,"[2, 6, 12, 7, 4]",0.61340976,0.5281515
